,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,14f,15f,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,mass
76,0.0,0.5714167952537537,-1.2349469661712646,0.007467026356607675,-1.4834305047988892,0.9872063994407652,-0.005983562208712101,-0.8020718097686766,-0.2573366463184357,1.5266319513320923,0.7542607188224792,-1.638453245162964,-0.43129268288612366,0.2577091455459595,-1.1619147062301634,-1.1986199617385864,-0.4292184412479401,-1.0554121732711794,1.226331114768982,-0.39973449707031244,-1.290501832962036,-1.4847944974899292,-0.5736824870109559,0.06777860969305037,-0.23093588650226596,-0.34633162617683405,-0.911346197128296,-1.429035186767578,499.9999694824219
79,0.0,-1.353494882583618,-0.15089742839336398,-1.0280461311340332,-0.34494167566299444,0.8714102506637573,-1.0542207956314087,0.3307140469551086,1.9375016689300537,-0.3819113373756409,0.7542607188224792,-0.7825698256492614,0.5600287318229676,1.6933017969131468,0.8606486320495604,-0.2860837578773498,2.134816884994507,0.32187473773956293,-0.8154401183128357,-0.5909919738769531,0.18598061800003046,1.1500780582427979,-0.5736824870109559,0.9105083346366882,0.6147242784500122,-0.3297832310199737,0.3491685688495636,-0.4951016008853912,499.9999694824219
87,0.0,0.3329607844352722,0.3417677581310272,-1.223241090774536,-0.15531419217586515,-0.39935061335563654,0.8504884839057921,-0.8083314299583436,0.3404170572757721,0.6834449172019958,0.7542607188224792,-0.8914721608161926,0.8549836874008178,-0.1045941486954689,0.8606486320495604,-0.7107906341552735,1.1014676094055176,1.6384443044662476,-0.8154401183128357,-1.2755448818206787,0.5850580334663391,0.3925212621688842,-0.5736824870109559,-0.5559934973716736,-0.4095174372196198,0.5065664649009705,-0.6766144633293152,-1.3371148109436033,499.9999694824219
99,1.0,0.32861790060997004,1.3195859193801882,-1.726855158805847,-0.8859586715698241,1.1997007131576538,-0.005983562208712101,-0.3535398244857788,1.236249208450317,-0.2264479249715805,0.7542607188224792,-0.4046506285667419,1.7923985719680788,-1.4925668239593501,0.8606486320495604,-1.3068906068801882,0.7219836115837097,0.1949246078729629,-0.8154401183128357,-0.658585786819458,0.7985399961471557,0.9077135324478146,-0.5736824870109559,-1.3751816749572754,-0.4137037992477417,-0.2906852960586548,0.064130499958992,-1.0905201435089111,499.9999694824219
100,1.0,-0.1514797955751419,-0.4453464448451996,-0.718821942806244,-0.31083381175994873,-0.3629505932331085,-0.005983562208712101,-0.36971810460090637,-0.012815333902835846,-1.5746866464614866,-1.325801372528076,-0.927240014076233,0.2693206071853638,1.0748596191406248,0.8606486320495604,-0.29084041714668274,-1.4622944593429565,0.4544789493083954,-0.8154401183128357,0.3992520570755005,0.14382067322731018,-0.2843685746192932,1.7431232929229734,-1.6254994869232176,0.2893681526184082,-0.33068862557411194,-0.4836004674434661,-0.7022305727005005,499.9999694824219
104,1.0,0.6900132298469543,1.1102073192596436,1.2597166299819944,0.0038930568844079967,-1.6903463602066042,-1.0542207956314087,-0.2777057886123657,1.431982398033142,-0.1312413960695267,-1.325801372528076,-1.3444095849990847,0.7149854302406312,0.03430897369980813,-1.1619147062301634,-0.8059775233268737,0.13519982993602753,-0.4577588140964508,1.226331114768982,-0.1139647513628006,1.7373566627502437,-1.277415752410889,1.7431232929229734,-0.5425704121589661,-0.044643379747867584,-0.36264750361442566,-0.24710494279861445,-0.8392347693443297,499.9999694824219
109,1.0,0.122554674744606,-1.2272076606750488,-1.5302706956863406,-0.13013191521167758,-0.6313101053237915,-1.0542207956314087,-0.6225764155387878,-1.0037102699279783,0.9316544532775878,0.7542607188224792,-0.6782252192497253,0.0400448776781559,-1.2507177591323853,0.8606486320495604,0.06945229321718216,-0.1852952390909195,0.331659197807312,-0.8154401183128357,-0.3687956035137177,-1.0989320278167725,-0.024379126727581024,-0.5736824870109559,-0.3197021186351776,-0.3466871678829193,0.5227537751197815,-0.5082792639732361,-0.9297889471054078,499.9999694824219
115,0.0,-0.18497152626514435,1.9497087001800537,0.8460630178451538,-0.529554009437561,-1.0681852102279663,-0.005983562208712101,-1.1271796226501467,0.6665971875190735,-1.4725944995880127,0.7542607188224792,-0.8998959064483641,-0.4030109345912933,1.2298988103866575,-1.1619147062301634,-0.5439271330833435,1.266031503677368,-0.10248207300901413,-0.8154401183128357,-0.6085713505744934,-0.6481946110725403,-0.540699303150177,1.7431232929229734,-0.3753127455711365,-0.31048884987831116,0.6340026259422303,0.09452353417873384,-0.7320353984832763,499.9999694824219
121,0.0,0.5918406248092652,1.1693215370178223,-0.9090047478675842,0.03829718753695488,-1.0347800254821775,-1.0542207956314087,-0.9763395190238952,1.7016730308532713,0.9744670987129214,-1.325801372528076,-0.7666850090026854,0.8738601803779602,-0.2086121141910553,0.8606486320495604,-0.8362280130386353,2.2997300624847408,1.4021024703979492,-0.8154401183128357,-0.24846647679805756,0.953574299812317,0.8223635554313659,1.7431232929229734,-0.21553565561771393,-1.3246418237686155,-0.3892069756984711,-0.5726880431175231,-0.9740673303604126,499.9999694824219
124,1.0,0.4878728985786438,-0.623763918876648,-0.9295167922973632,0.2068919539451599,-1.668921709060669,0.8504884839057921,2.2587668895721436,1.2811347246170046,0.31861695647239685,-1.325801372528076,1.6131923198699951,1.935043215751648,-1.3254034519195557,0.8606486320495604,1.5473816394805908,-1.28233003616333,-1.4510250091552732,-0.8154401183128357,1.5784698724746704,-1.759461522102356,-1.2128201723098755,-0.5736824870109559,-0.14567700028419495,-0.17822790145874023,1.2137376070022583,2.0631721019744877,2.8394105434417725,499.9999694824219
125,0.0,-0.240786075592041,-0.531960904598236,-0.6957349181175232,-0.778434932231903,1.646031141281128,-1.0542207956314087,-1.0570026636123655,-0.14261722564697266,0.8313705921173093,0.7542607188224792,-1.0161883831024168,0.14636510610580444,-1.3699910640716553,0.8606486320495604,-1.0174211263656616,0.2793152332305908,0.36288470029830927,-0.8154401183128357,-1.710442781448364,-0.04046766087412833,-0.11516665667295457,-0.5736824870109559,-2.1755471229553223,-1.3948842287063599,-0.3284074068069458,-0.6298474669456481,-1.8356422185897827,499.9999694824219
131,1.0,0.9784461259841922,1.5932918787002561,1.3895598649978635,-0.9627463221549988,-1.5921486616134644,-1.0542207956314087,0.3108617067337036,1.5575830936431885,-0.13281750679016113,0.7542607188224792,0.3447977602481842,0.27556765079498285,1.6425281763076782,-1.1619147062301634,-0.35660794377326965,1.1021504402160642,0.5278052091598511,1.226331114768982,-0.4153418838977814,0.6755074858665466,-0.9722972512245178,-0.5736824870109559,0.289883017539978,0.3490583300590515,-0.33733806014060974,0.6287596821784973,-0.21195885539054873,499.9999694824219
132,1.0,-0.0031353323720395565,-0.985272645950317,1.43619167804718,-0.519450306892395,-1.306983470916748,-0.005983562208712101,-0.6964553594589233,-1.758803606033325,1.108621835708618,-1.325801372528076,-0.98344224691391,0.034450117498636246,0.02447710745036602,0.8606486320495604,-0.5223933458328247,-0.820090115070343,0.09386905282735822,-0.8154401183128357,0.28697386384010315,-0.8958531618118286,-0.6174321174621582,1.7431232929229734,0.38739642500877375,-0.5215391516685485,-0.3066401183605194,-0.5085371136665344,-0.988464117050171,499.9999694824219
135,1.0,0.6556076407432556,-1.8686367273330688,1.1729981899261475,-0.737046778202057,1.4030207395553589,-1.0542207956314087,-0.6785703301429749,-1.85421085357666,-0.4522070586681366,0.7542607188224792,-0.8170527815818786,-1.9344149827957156,0.5325101017951965,0.8606486320495604,-0.265583485364914,-0.5189999341964722,-1.0367510318756104,-0.8154401183128357,-1.630676507949829,-1.482885599136352,-1.3379971981048586,-0.5736824870109559,-0.9305999279022216,-0.4608576595783233,-0.22506071627140045,-0.7304098606109619,-1.0268769264221191,499.9999694824219
144,0.0,-1.1571247577667236,1.1832674741744995,-0.9619279503822326,-0.03739046305418015,-0.4711703658103943,-1.0542207956314087,-1.5318455696105957,1.6471152305603025,1.4832128286361692,-1.325801372528076,-1.0404374599456787,0.04008928686380385,0.9057554602622986,0.8606486320495604,-0.5817883610725403,-0.7465943098068237,-1.117070198059082,1.226331114768982,-0.2338405698537826,0.8037582039833069,-0.30349138379096985,-0.5736824870109559,0.2939037382602692,-0.02859721705317497,-0.34951820969581604,-0.8938695192337037,-1.0509651899337769,499.9999694824219
145,0.0,0.33143204450607294,-1.049212098121643,1.658592700958252,-0.314552366733551,1.1929965019226074,-0.005983562208712101,-0.6018911004066468,-1.488864779472351,-0.19519791007041928,-1.325801372528076,-0.375239372253418,-1.4547488689422607,0.79878830909729,0.8606486320495604,-0.4243012368679047,-1.164878487586975,-0.8117799162864685,-0.8154401183128357,-0.0019489143742248414,-0.13441193103790286,-1.3946142196655271,1.7431232929229734,-1.2135714292526243,-0.3265778720378876,-0.38478949666023243,-1.116729497909546,-0.8702577352523803,499.9999694824219
148,0.0,-0.8042857050895692,-0.9506632685661318,1.098691701889038,-1.8867708444595332,-0.907284677028656,-0.005983562208712101,0.42004200816154486,0.3022992312908173,1.468190550804138,0.7542607188224792,0.9366793632507326,-1.4831390380859375,-0.437061220407486,-1.1619147062301634,0.8148112893104553,0.1553889364004135,-0.1661507040262222,1.226331114768982,0.22582681477069855,1.174118399620056,1.260962963104248,-0.5736824870109559,-0.8497277498245238,-0.5649996399879456,-0.33420890569686884,-0.6428125500679016,0.4870625734329223,499.9999694824219
154,1.0,-0.7384532094001769,0.603722870349884,1.4343059062957761,-0.28806218504905695,0.9670496582984927,-1.0542207956314087,-1.3512072563171384,0.7693044543266296,-1.5171602964401243,0.7542607188224792,-1.355765223503113,-1.5083111524581907,0.3169907033443451,-1.1619147062301634,-0.7382434606552125,0.03430919721722603,-0.3098418712615966,1.226331114768982,-0.4581044316291809,-1.4409111738204956,-1.0287212133407593,-0.5736824870109559,-0.22135083377361295,-0.38774970173835765,-0.3726148307323456,-0.6228969097137452,-0.9722433686256408,499.9999694824219
158,0.0,-0.8861575722694399,1.400319218635559,0.10166924446821213,-0.4256789982318879,1.400390863418579,-1.0542207956314087,-0.755390465259552,1.1661809682846067,1.2115848064422607,0.7542607188224792,-0.2526523172855377,0.702690839767456,-0.5979375839233398,0.8606486320495604,-1.3841038942337036,1.5958986282348635,-0.40262395143508917,-0.8154401183128357,-1.2003724575042725,2.2583544254302974,-1.0766096115112305,-0.5736824870109559,-1.1976730823516846,-0.15994587540626526,-0.3430958092212677,-0.36650773882865917,-1.251511573791504,499.9999694824219
166,1.0,1.032026767730713,0.8003580570220947,1.2143861055374143,0.3499123752117157,1.1799465417861936,-0.005983562208712101,-1.2296336889266968,1.2284985780715942,-0.1678272783756256,0.7542607188224792,-0.9616838097572328,0.7518215179443359,-0.6624343395233153,-1.1619147062301634,-0.8955453038215636,0.2404275238513946,-0.32614833116531367,1.226331114768982,-0.3560105562210083,2.1238279342651367,-0.7029035091400146,-0.5736824870109559,0.3394066095352173,-0.3072442412376404,-0.41504433751106257,0.055398043245077126,-0.7555521130561828,499.9999694824219
167,1.0,-0.33740541338920593,0.9622703194618224,1.1756339073181155,0.0374484471976757,-0.7127693891525269,-1.0542207956314087,0.7055252790451049,1.090936303138733,-0.5310493111610413,-1.325801372528076,1.430754780769348,-0.06526587158441544,0.9488598704338072,-1.1619147062301634,1.229198336601257,0.8235321044921875,-1.5703320503234863,1.226331114768982,-0.923776865005493,1.319066047668457,0.3768666684627533,1.7431232929229734,3.4542436599731445,3.354310035705567,1.7405230998992922,-0.38031694293022156,0.2855328917503357,499.9999694824219
169,0.0,-0.7223631143569946,1.3299933671951294,-1.333443522453308,0.8718487024307251,-0.8769558668136594,-1.0542207956314087,0.7600291967391967,0.6026806235313416,0.5390490293502808,-1.325801372528076,1.2442017793655396,0.613964855670929,-1.2322255373001099,0.8606486320495604,0.642673671245575,0.5028558969497681,0.9282934069633484,1.226331114768982,-0.252957820892334,0.5799736380577089,0.06287628412246704,-0.5736824870109559,-0.0069816503673791885,-0.4593197703361511,-0.32912129163742065,0.38727620244026173,0.3423940539360046,499.9999694824219
170,1.0,-0.4526911675930023,1.0816152095794676,-1.472610950469971,-0.36141097545623774,0.8956688046455383,-0.005983562208712101,-0.746454358100891,0.31990870833396917,-1.6603174209594727,0.7542607188224792,-0.6595585942268372,0.2800061702728272,0.42771640419960016,0.8606486320495604,-0.3182022273540496,0.920747458934784,0.15396814048290253,-0.8154401183128357,0.5271064639091492,1.6062610149383545,-0.28451246023178095,-0.5736824870109559,-0.3258975148200989,-0.228257954120636,-0.3488097786903381,-0.6900141835212708,-1.0116475820541377,499.9999694824219
175,1.0,-0.8450630307197571,-2.081326723098755,0.10244175046682355,-0.014101700857281685,-0.43530789017677307,-1.0542207956314087,-0.44119107723236084,-1.5092480182647705,1.3945114612579343,0.7542607188224792,-0.5317334532737732,-0.9247124791145324,-0.817501127719879,0.8606486320495604,-1.5006544589996336,-0.44421437382698054,1.006958246231079,-0.8154401183128357,-0.951210916042328,-1.2884479761123655,0.2242396026849747,-0.5736824870109559,-0.900431990623474,-0.8642784357070922,-0.39487990736961354,-1.0171064138412478,-1.282451391220093,499.9999694824219
179,0.0,-0.34938579797744757,-0.2999810874462128,-0.3515421748161316,0.8056877255439758,-0.9550850987434388,-1.0542207956314087,-1.1283189058303833,-0.4100194573402405,-1.5074466466903687,0.7542607188224792,-0.6748209595680237,-0.5311214327812195,0.6709140539169312,0.8606486320495604,-1.051105737686157,-0.6089439392089844,0.1854936331510544,-0.8154401183128357,-0.793152391910553,-1.318076491355896,-1.0446233749389648,-0.5736824870109559,-0.3578680753707886,-0.6473404169082642,-0.0712701827287674,-0.10559198260307312,-1.2437686920166016,499.9999694824219
180,1.0,-0.9393526315689086,0.5392791032791137,-0.11737153679132463,-2.260928153991699,0.536338984966278,-1.0542207956314087,-0.8683006763458253,0.3732666671276093,-1.601975202560425,0.7542607188224792,-0.27252388000488287,-0.43853035569190973,0.6434733867645263,0.8606486320495604,-0.3599278330802917,1.0589959621429441,-0.557377815246582,-0.8154401183128357,-0.6620022058486938,0.29301902651786804,-0.8949699401855469,-0.5736824870109559,-1.0850242376327515,-0.5965949892997742,-0.27127307653427124,-0.948979079723358,-1.0949980020523071,499.9999694824219
183,1.0,0.10589874535799025,0.7227205038070679,1.1363577842712402,-0.3122769892215729,-1.0589339733123777,-1.0542207956314087,-0.6511301398277283,-0.6018056869506836,-0.10959637165069581,0.7542607188224792,-0.6266851425170898,0.0448777973651886,1.6501587629318235,0.8606486320495604,-1.14987313747406,-0.06198333203792573,0.8982336521148682,-0.8154401183128357,-0.5135479569435119,0.08303696662187576,-0.66765296459198,-0.5736824870109559,-0.3555437326431274,-0.7311185598373413,1.337669849395752,-0.7256411910057069,-1.149443745613098,499.9999694824219
188,1.0,0.1149430051445961,1.174799561500549,0.8103269338607789,-0.7151037454605103,0.2912291288375854,0.8504884839057921,-0.6183377504348754,0.5409156084060669,-1.515368700027466,0.7542607188224792,-0.4372075498104096,0.7910125851631165,0.24046295881271354,-1.1619147062301634,-0.4689837396144867,0.3636370003223419,-1.0576069355010984,1.226331114768982,-0.366601437330246,-0.3019753992557526,0.8340365290641784,-0.5736824870109559,0.009886656887829304,-0.4793459773063661,-0.3276606798171997,-0.33704137802124023,-0.9043344855308532,499.9999694824219
191,1.0,0.04961583390831947,-0.5377473831176757,0.8866679668426514,1.398684740066528,0.5771700739860535,0.8504884839057921,2.010696649551392,-1.015202879905701,-1.421578884124756,-1.325801372528076,1.5425760746002195,-0.050864528864622116,0.1170573681592941,-1.1619147062301634,1.665564179420471,0.20832015573978424,-0.1749144047498703,1.226331114768982,0.5462950468063354,-1.0243397951126099,0.9954952597618104,1.7431232929229734,0.4739943444728851,0.00017817162733990704,-0.32901462912559504,-0.4744561314582825,1.3507530689239504,499.9999694824219
192,1.0,0.5274102687835693,-0.8195286989212035,-1.7147079706192017,0.4862798154354096,-1.308312177658081,1.5746254920959473,-0.10022632777690887,-0.8219235539436339,-1.0655989646911619,-1.325801372528076,-0.19185398519039154,-1.2474651336669922,0.2845311462879181,0.8606486320495604,0.5369518995285034,-0.2693349719047546,0.3088797330856323,1.226331114768982,1.2132328748703003,0.4502022862434387,0.70192289352417,-0.5736824870109559,-1.7420189380645754,-0.7443943619728088,-0.3027724623680115,0.30151814222335815,-0.17100875079631805,499.9999694824219
195,1.0,0.042141538113355644,-1.389043211936951,1.3485578298568723,-0.22089093923568723,1.6480820178985598,-1.0542207956314087,-1.0354771614074707,-0.7450985908508301,-0.18746837973594663,0.7542607188224792,-0.620078980922699,-1.3164498805999756,-1.1490876674652097,-1.1619147062301634,-0.10217636078596115,0.09425432980060576,0.6537632942199707,1.226331114768982,-0.42143338918685913,0.3358453512191772,-0.24299152195453644,-0.5736824870109559,0.8409456014633178,0.15754257142543793,-0.31414297223091125,-0.491694688796997,-0.9539800882339476,499.9999694824219
202,1.0,-1.8229806423187251,1.787835240364075,-0.01758581213653088,-1.481790542602539,-1.1331652402877808,-1.0542207956314087,-0.5440988540649414,0.8223434686660767,-0.6365135908126831,0.7542607188224792,-0.07730399072170259,1.3355103731155393,1.2653836011886594,0.8606486320495604,-1.5612013339996336,2.273577213287353,0.7415215969085693,-0.8154401183128357,-0.8973630070686339,0.13470999896526334,1.074057698249817,-0.5736824870109559,0.3095272779464722,-0.5390254259109497,-0.34160506725311285,-0.792668879032135,-1.0033214092254639,499.9999694824219
203,0.0,0.1517767757177353,-1.2086162567138672,-0.9732592105865479,-0.8300223946571351,-0.3779060244560242,-1.0542207956314087,-0.4715138077735901,-1.8720107078552248,0.4956641793251037,0.7542607188224792,-0.8704813718795776,-1.1139456033706665,1.5954871177673342,0.8606486320495604,-1.568898320198059,1.5476973056793213,-1.5202820301055908,-0.8154401183128357,-1.5562553405761719,-2.2755603790283203,-0.5466884970664979,-0.5736824870109559,2.1889719963073726,1.8520271778106687,-0.3892726004123688,0.12131905555725098,-0.12499213963747025,499.9999694824219
208,1.0,1.2975206375122073,1.0299186706542969,-1.2054088115692136,-1.9015699625015257,1.2280114889144895,-0.005983562208712101,-0.7116811275482177,0.6290024518966674,0.4126624763011932,-1.325801372528076,-1.2241984605789185,0.7625799179077148,0.8464359045028687,0.8606486320495604,-0.8158869147300721,1.073388934135437,0.4741228222846985,1.226331114768982,-1.235207200050354,1.7207509279251099,-1.6904913187026973,-0.5736824870109559,0.694927990436554,-0.5428929924964905,-0.3344140350818634,-0.428968757390976,-1.1576751470565796,499.9999694824219
